Brand Mention?,userpost,match type,brand
1,"RT @davelackie: Love Dior? Enter here: http://t.co/bWmmVxSzSS for your chance to win Our ""Summer In Dior"" week kicks off with a bang http:/ƒ",unique,dior
1,RT @davelackie: I'm giving away Dior Addict Gloss in Fancy &amp; Mono shadow in Gallery on Twitter! To enter follow @davelackie &amp; @NinaWmakeupƒ,unique,dior
1,RT @davelackie: Final chance to enter our Miss Dior Blooming Bouquet contest! We draw today! To enter  follow @davelackie &amp; RT http://t.co/ƒ,unique,dior
1,RT @davelackie: Share your favourite Dior beauty product here: http://t.co/qm4TO9uPSk in a blog post comment &amp; win #diorpro http://t.co/z4Mƒ,unique,dior
1,RT @liIangeI: natasha backstage @ dior https://t.co/hWnuUziONs,unique,dior
1,RT @davelackie: Dior Poison Girl is a sweet floral with notes of Sicilian orange  rose  vanilla &amp; neroli! Win it! To enter follow @davelackƒ,unique,dior
1,We've arrived in Cabazon! Gucci  Burberry  Dior  oh my!,unique,dior
1,"RT @davelackie: ""Thank You Followers"" Bonus Giveaway! Win J'adore touche de parfum &amp; Dior Addict in Fusion! To enter follow @davelackie &amp; @ƒ",unique,dior
1,RT @davelackie: I'm giving away this pair of OPI nail lacquers on Twitter! To enter RT &amp; follow @davelackie https://t.co/G9EfKLcvQC,unique,opi
0,OPI on Jones with the push off. #ATLvsSEA,unique,opi
0,Stats people: Has a WR Sherman has covered ever been called for OPI while Sherman covered him?,unique,opi
1,I love Opi so any of their nail polishes make a great stocking stuffer.,unique,opi
1,Win the OPI Nordic Collection via @OPI_Products  http://t.co/MiF9sUWFvA,unique,opi
1,Wow I just got a great deal on 5-Pack of OPI Nail Polishes - 12 Sets http://t.co/geXYUI4gMa,unique,opi
1,RT @davelackie: I'm giving away this cute OPI Fiji mini nail lacquer set on Twitter. To enter  follow @davelackie &amp; RT https://t.co/R0MTlcuƒ,unique,opi
1,"RT @honeysfresh: RT @pumpsiclefash: GIVEAWAY | Win The Entire Disney ""Muppets"" Collection by OPI !! via @gimmethatglow http://t.co/QqL7XQjM",unique,opi
1,RT @davelackie: Add some edge to your manicure with OPI 'My Private Jet' &amp; 'Russian Navy'! Win them! To enter follow @davelackie &amp; RT httpsƒ,unique,opi
1,RT @davelackie: Try out 4 of OPI's hottest shades in this Fiji mini set! Win it! To enter follow @davelackie &amp; RT https://t.co/XmfTLPvDxu,unique,opi
1,@SlimJim @megturney Meat Twix,unique,twix
1,"""@BigBadBull85: @whitneyceleste having a moment eat a twix!"" Lmao see yesterday u made me want a kitkat now i want a twix THANK ALOT *_*",unique,twix
1,Vote 4 your fave part of TWIX Cookie Bars. You could win $100K! age 13+ Ends Noon 12/31/15 Rules  https://t.co/sXEhgbQjtI,unique,twix
1,Vote 4 your fave part of TWIX Cookie Bars. You could win $100K! No PurchNec Must be age 13+ Ends Noon 12/31/15 Rules  http://t.co/sXEhgbQjtI,unique,twix
1,I won a Twix bar!,unique,twix
1,""" Dis is da bwest dinner eva "" little girl to her dad in 7-11 downing a slurpee with twix in her hand",unique,twix
1,@outkick @claytravis #Twix and #ThreeMusketeers got me through college and don't sleep on #HersheysCookiesandCreme #BestHalloweenCandy,unique,twix
1,@Twixit_N_Mixit no problem mizz twix lol,unique,twix
1,Healthy twix,unique,twix
1,@unclebarkycom Reese's Peanut Butter Cups  Heath Bar  Butterfinger  Whatumacallit  Twix,unique,twix
1,Have you ever wondered where McCormickÍs spicy flavors come from? http://t.co/YYrCvbzaYw #GrillMates #McCormick,unique,mccormick
1,Need ideas for great summer meals?  #McCormick http://t.co/F6kn6F3wBP #GrillMates,unique,mccormick
1,RT @McDonalds_DMV: &lt;3 McDs #OLDBAYFilet? RT/follow to enter to win! Crab mallets courtesy of McCormick World of Flavors #FollowerFriday httƒ,unique,mccormick
1,I just checked in at McCormick &amp; Schmick's with #mPLUSPlaces Download today!  https://t.co/6s2p844NEy,unique,mccormick
1,I'm at McCormick & Schmicks Seafood Restaurant (4325 Glenwood Ave  at Crabtree Valley Mall  Raleigh) http://t.co/lLJ556a,unique,mccormick
1,RT @KelleyFoulk: Head to McCormick Grill Mates' FB page and find out how you can win the Big Green Egg Smoker grand prize! http://t.co/7Kk3ƒ,unique,mccormick
1,McCormick Grill Ambassadors are throwing a Twitter party on Thurs 7/10 at 9PM EST. Come for the flavor! http://t.co/85ZLm7kwD6 #GrillMates,unique,mccormick
1,McCormick Grill Ambassadors are throwing a Twitter party on Thurs 7/10 at 9PM EST. Come for the flavor! http://t.co/IDENSMsfQx #GrillMates,unique,mccormick
1,Looking for inspiration in the kitchen? Check out McCormickÍs Youtube channel for endless recipe ideas. http://t.co/3ABnZxpsWH #GrillMates,unique,mccormick
1,RT @reallesstroud: Where will you be Aug18th? Meet Les at the Chicago  McCormick Place Convention Center! ~ Web Girl ~ WG #survivorman httpƒ,unique,mccormick
1,Ciroc boyz ___,unique,ciroc
1,Ciroc https://t.co/9tuEI18yHU,unique,ciroc
1,#PEACH CIROC FINNA GET WASTED.....FUCK IT IM ON ONE,unique,ciroc
1,RT @urfavvvv: ciroc https://t.co/fjaWKJSD54,unique,ciroc
1,#TT  CHAMPAGNE  CIROC....ITS A RAP,unique,ciroc
1,I would love someone if they spent $40 &amp; bought me Fruit Loopy &amp; Rum Chatta or just a bottle of Ciroc Peach. This is why I drink beer. #bday,unique,ciroc
1,@AAvisse hello ciroc peach ;P,unique,ciroc
1,Fire and #ciroc http://t.co/oxQPJPzg,unique,ciroc
1,@iamdiddy we bout to throw down on that Peach Ciroc tonight!!!! Cant be in Miami but we bout to bring the heat to the 614...,unique,ciroc
1,RT @BSO: Diddy Announces New Ciroc Flavor and ñLetÍs Get It: KhaledÍs Odysseyî (Video) https://t.co/S9bQ03wHWV via @sheena_marie3 https://tƒ,unique,ciroc
1,@UPS sucks they are garbage They charge 2 pick up a package that's already paid for @FedEx is better,unique,fedex
1,RT @CNN: This FedEx driver hit a snowy patch of road in California and handled his jackknifed big rig like a boss https://t.co/RRvCAQpw5A hƒ,unique,fedex
1,FedEx just delivered my Droid 3 but I have to wait til 6 to activate it!!! #impatient #torture,unique,fedex
1,Max wanted to be friends with the FedEx guy today and I almost couldn't get him back inside because he's too big.,unique,fedex
1,Though I do not agree with the stong graphic language used in this  I agree with wha the FEDEX driver did,unique,fedex
1,FedEx just brought me this! More #ricola from #klout =),unique,fedex
1,@FedEx @Fanatics #Redskins # sweepstakes Myself and my little boy  2 biggest fans Eveeeeer!!!@ HTTR!!! https://t.co/MA12Cxrd0F,unique,fedex
1,The first photo is of three bottles of wine I ordered; you can see the white wine  the 2009 Eventide Viognier is gone with just that glassful left.  The second photo is of a praying mantis I saw while waiting for FedEx to deliver my order.,unique,fedex
1,RT @FedEx: Have you heard? We are hiring seasonal and permanent workers at FedEx Ground. RT to spread the news! http://t.co/qcQ3KHbKTy,unique,fedex
1,FedEX hard at work.,unique,fedex
1,We love Chex Mix and Nature Valley in my house! https://t.co/qFFrH1bkCG,unique,chex
1,Chex y'all!,unique,chex
1,Wow! I just won this for free  S665 PEANUTS SNOOPY CHEX PARTY MIX DOGHOUSE COIN BANK http://t.co/M3U6yaRaNw #listia,unique,chex
1,Lunch today is a snack bag of Chex mix... Because the restaurants here want $10 for a sammich. O.o (@ Gate C44) http://4sq.com/qbRydo,unique,chex
1,My Mom and I actively collect box tops for our local schools and we love to eat things like Nature Valley  Chex... https://t.co/JI2yaRKKX7,unique,chex
0,I liked a @YouTube video https://t.co/ubgKnJsht7 Homebrew Wii - How To Play Doom & Chex Quest,unique,chex
1,@ChexMix Me!!! I love chex mix!!!!!!,unique,chex
1,RT @Linetteg: Buttermilk Ranch Chicken Tenders Recipe with Rice Chex(TM) cereal http://t.co/k95qJ07VXE via @suburbiaU,unique,chex
1,Chex mix ..... x3 hahahaha,unique,chex
1,Enter by 5/22/14 for a chance to win a Chex Mix Popped Maleficent prize pack! http://t.co/U3GNqXMLz9,unique,chex
1,I just tried Emergen-C for free - order a free sample and have a healthy day! http://t.co/CLKAp11GMw #emergenc Just got a ...,unique,emergen-c
1,I just tried Emergen-C for free - order a free sample and have a healthy day! http://t.co/aUcm3iaGrQ #emergenc I received ...,unique,emergen-c
1,Emergen-C and Alka Seltzer Cold mixed together. Hope this helps.,unique,emergen-c
1,FREE Sample of Emergen-C http://t.co/w8a0Sd7X via @WomanFreebiesUS,unique,emergen-c
1,Emergen-C Super Orange  10-count Emer'gen-C http://t.co/1H8QOgayHx via @amazon,unique,emergen-c
1,RT @bargainbriana: New blog post: Win it: Emergen-C Kids Giveaway Ends 3/20 http://tinyurl.com/b6l5fo,unique,emergen-c
1,Free Emergen-C Vitamin Drink Sample http://t.co/cfdT7M4Vus,unique,emergen-c
1,I just tried Emergen-C for free - order a free sample and have a healthy day! http://t.co/CLKAp11GMw #emergenc Got a free ...,unique,emergen-c
1,Free Emergen-C Drink Mix Sample-FB é Free Samples by Mail Free Stuff &amp; Freebies http://t.co/ArhCMsNqeE via @snagfreesamples,unique,emergen-c
1,I just tried Emergen-C for free - order a free sample and have a healthy day! http://t.co/aUcm3iaGrQ #emergenc The yummies...,unique,emergen-c
1,Any of my Mommy Friends out there use Gerber good start Soy formula or Enfamil or enfagrow formula? I Have pretty... http://t.co/hkDABt4T,unique,gerber
1,Her gerber fruit and yogurt snack,unique,gerber
1,Checking his weight! Haha #healthometer #irvin #imbeimel #gerber #stayingfit #munchinpuff #wranglerjeans #wranglerbaby,unique,gerber
1,Checking his weight! Haha #healthometer #irvin #imbeimel #gerber #stayingfit #munchinpuffƒ https://t.co/hLWHyjjlaY,unique,gerber
1,Even @gerber thinks my son is handsome!! Proud mommy right here!! #gerber #imbeimel #brandrepsearch #brandrepbaby,unique,gerber
1,Even Gerber thinks my kid is Handsome!!!,unique,gerber
1,this new Gerber baby is the cutest thing I've ever seen in my life ____,unique,gerber
1,Please use the link below to vote for Irvin in the Gerber photo contest!! You can vote everyday and we really want him to win so please share the link and tell your friends to vote daily too!! Praying he wins! Thank you in advance! Use his name IRVIN or the entry id number in the photo to look him up to vote!! He's the only Irvin in the contest so it won't be hard to find him lol  https://gerber.promo.eprize.com/photosearch2016/  #Gerber #gerberphotosearch2016  #vote #imbeimel #oldmansoul #oldnavystyle #oldnavy #toddlersofinstagram #toddlersofig #babiesofinstagram #carters #cartersbaby #beimel #futuremodel #brandrepbaby #brandreppin #brandrepsearch #photography #photoshoot #lilfella #Irvin #photocontest #contest #voteirvin #votebeimel #helphimwin #votedaily,unique,gerber
1,Vote for my babyÍs pic in the Gerber Baby 2015 Photo Search contest. https://t.co/nRw3t5lCeU,unique,gerber
1,TUESDAY 6/30 OBTS Kerri Walsh # 2 Answer By 4 PM And Gerber Baby Food # 4 Answer By Midnight,unique,gerber
1,Still drinking chocolate milk through strawberry twizzlers. ...__don't judge me  #kidatheart,unique,twizzlers
1,Wow! I just won this for free  Twizzlers strawberry lip balm http://t.co/ZbmFmJ00R9 #listia,unique,twizzlers
1,This is what happens when I open a pack of @TWIZZLERS!  http://t.co/Sy63Cw64P9,unique,twizzlers
1,TWIZZLERS Candy is getting me into 27 Dresses during Saturday Night Movie Night on @Viggle! #viggle,unique,twizzlers
1,Anyone want this guy... he won't even look at me  here's why... he shreds maxi pads   eats twizzlers  chocolate  food wrappers from the trash and craps in front of the fridge...I love this guy. But he had me at hamburger right in front of me! Mind u it was from the garbage.... smh!,unique,twizzlers
1,TWIZZLERS Candy is getting me into The Hunger Games during Saturday Night Movie Night on @Viggle! #viggle,unique,twizzlers
1,I liked a @YouTube video https://t.co/vooPJc5REf Irish People Try Twizzlers For the First Time,unique,twizzlers
1,These are really good tasting got this and the cherry peel it twizzlers 2 for s5.00 but had a dollar off coupon,unique,twizzlers
1,I just entered to win a $500 @visa gift card from @Twizzlers and @FM1003! https://t.co/qlfG6qechu,unique,twizzlers
1,RT @vindale: Twizzlers or Skittles? #NationalCandyDay #FridayFeeling,unique,twizzlers
1,I want to WIN a @Kelloggs #LoveYourCereal Prize Pack &amp; Make Sure My Kids get More Fiber!! Ends 10/23/13 #win #giveaway,unique,kelloggs
1,#Kelloggs Good mornings begin here! http://t.co/zfbwd8nMFW #KelloggsChampions #ad,unique,kelloggs
1,#Kelloggs Good mornings begin here! http://t.co/O11qkNxJQl #KelloggsChampions #ad,unique,kelloggs
1,Who wouldnÍt want that special edition #kelloggs box?! http://t.co/s7nqK55LzB #KelloggsChampions #ad,unique,kelloggs
1,Who wouldnÍt want that special edition #kelloggs box?! http://t.co/1yOvs4xkbP #KelloggsChampions #ad,unique,kelloggs
1,Every time you share this video  #Kelloggs will help to provide a breakfast to a child in need http://t.co/NkCqBj9dBn #KelloggsChampions #ad,unique,kelloggs
1,Free: Apple Jacks Pillow By Kelloggs Free Ship. Check it out - http://t.co/augFKOZ52x #listia,unique,kelloggs
1,#Kelloggs Good mornings begin here! http://t.co/Thd7sZZYQz #KelloggsChampions #ad,unique,kelloggs
1,Every time you share this video  #Kelloggs will help to provide a breakfast to a child in need http://t.co/0HZe2i2nlh #KelloggsChampions #ad,unique,kelloggs
1,#Kelloggs Good mornings begin here! http://t.co/LeCPKWMtht #KelloggsChampions #ad,unique,kelloggs
1,Hanging with a couple of friends.. and drinking some bacardi silver... PS... Today marks the one year anniversary of thƒ http://lnk.ms/LSBFv,unique,bacardi
1,Don't forget I like Bacardi Bobbi Sanders  :),unique,bacardi
1,Hobbit: There Bacardi Again #DrunkFilms @midnight,unique,bacardi
1,Morena Bacardi #CelebrityBooze @midnight,unique,bacardi
1,STOP IT BACARDI those TV ad's Blow.,unique,bacardi
1,I'm at Bacardi Mojito Bar @ MIA (Miami) http://t.co/K6qCpwM,unique,bacardi
1,im a couch potato!!! someone bring me my bacardi #OakHeartChallenge http://t.co/peEAeHk9q9,unique,bacardi
1,I'm going to the state liquor store to pick up some Everclear - oh  :poop:   it's illegal to sell 190-proof alcohol in Ohio. *sigh* Guess I'll have to settle for Bacardi 151; I'll need something that strong to clean my brain of this image.,unique,bacardi
1,At a barbeque  drinking some bacardi silvers.. And listening to some Rev Theory!,unique,bacardi
1,Drinking a Bacardi Silver  eating some BBQ and lost within the realms of Megadeth&#39;s new album!,unique,bacardi
1,RT @freedomrider356: https://t.co/gZ5WdauF5E #Perfume #momblogger #DatingAdvice #Versace https://t.co/2oHTIbG9iO,unique,versace
1,"RT @davelackie: Bonus ""Thank You Followers"" Twitter Giveaway! Win this Versace Gift with Purchase Pouch at Hudson's Bay! To enter follow @dƒ",unique,versace
1,RT @davelackie: Versace Bright Crystal for her has notes is a luminous floral scent with fruity notes. Win it! To enter follow @davelackieƒ,unique,versace
1,Enter to win one of the five bestselling perfumes from Versace  Prada  Burberry  Bvlgari and Dior  from @Scentbird! http://t.co/dweoKsWsBu,unique,versace
1,RT @davelackie: New Versace Bright Crystal luxe set giveaway on my INSTAGRAM page! Enter here https://t.co/dy1CrkaI4P on Instagram to #winƒ,unique,versace
1,@prince_ej Im ur #1 fan diva Ej!!!gotta ask  Do you approve of Cazal shades  and Versace Medusa' or not? Xoxoxo  &lt;3 B.,unique,versace
1,RT @davelackie: Versace Dylan Blue pour homme has notes of grapefruit  aquatic notes  black pepper &amp; musk. Win this set! To enter follow @dƒ,unique,versace
1,Oh. My. God. Donatella Versace looks like Lord Voldemort. Gianni  forgive me.,unique,versace
1,"#Entertainment 'American Crime Story' Season 3 will take on Versace's death: FX's ""American Crime Story"" will... https://t.co/IKF0TJ8NaX",unique,versace
1,Versace's Spring Summer 2016 Collection Was High On Sex Appeal http://t.co/PQdBlHIzMn,unique,versace
1,NASCAR XFINITY Dash4Cash Sweepstakes 2015 #Dash4Cash https://shar.es/1ruCWz via @sharethis,unique,xfinity
1,Visit the Deck the Halls Holiday Hub to see if the holidays come early w/ @HallmarkChannel @HallmarkMovie @XFINITY! https://t.co/LTQEEBlh3U,unique,xfinity
1,NASCAR driver needs his Oreos on race day: Brennan Poole hopes to advance to the second round of the Xfinity ... https://t.co/ajoi9ROfCF,unique,xfinity
1,Visit the Deck the Halls Holiday Hub to see if the holidays come early w/ @HallmarkChannel @HallmarkMovie @XFINITY! https://t.co/PPfPeJHSxo,unique,xfinity
1,Cubs baseball in HD brought to you by Xfinity.,unique,xfinity
1,I just entered the @XFINITY #Watchathon Sweepstakes for a chance to win $10k  a trip to the Power premiere and more https://t.co/aVYgU0LeSN,unique,xfinity
1,Enter the XFINITY #watchathon Sweepstakes for a chance to win $10 000  a Smart TV or a mini tablet! http://t.co/KPfA3tq0Wo,unique,xfinity
1,Visit the Deck the Halls Holiday Hub to see if the holidays come early w/ @HallmarkChannel @HallmarkMovie @XFINITY! https://t.co/jReFHMZb3Z,unique,xfinity
1,Visit the Deck the Halls Holiday Hub to see if the holidays come early w/ @HallmarkChannel @HallmarkMovie @XFINITY! https://t.co/jReFHNgLVx,unique,xfinity
1,NASCAR XFINITY Dash4Cash Sweepstakes 2015 #Dash4Cash https://shar.es/1qkCqi via @sharethis,unique,xfinity
0,Hello Kitty CD G Karaoke System with LED Light Show and P3 MP4 G Playback https://t.co/HabJOnH4gH,unique,p3
0,RT @essjay_ent: BOOK 1  P3: The Ties that Bind-JonniÍsæJourney https://t.co/C6uXHRZE6R https://t.co/cHb5gQeMuO,unique,p3
0,Wednesday 2/4 Daily Break P1 POLL P2 Gramophone Awards  LeAnn Rimes  28 &amp; True P3 Video or Next By Midnight 75 Oodles.,unique,p3
0,Check out @SqweekieJones #THEFRESHCOLLECTIVE RHOA S7 REUNION P3 Review: http://t.co/CxBEbWEhAI,unique,p3
0,SATURDAY 1/10 Daily Break P2 DRAG/DROP See Photo P3 Video. By Midnight 75 Oodles. Sorry For Delay In GSN Tweets http://t.co/0RtvIhEnFI,unique,p3
0,RT @MamasMission: Congrats @MommyMafia you tweeted 1982 and won the P3 Prize!!! Please claim your prize here: http://t.co/zd238HYSBk #Shareƒ,unique,p3
0,WEDNSDAY 11/05 Daily Break P1 Video P2 MMMMMMM  Bacon! No Right Or Wrong Answers P3 Sign Up For Bacon Recipes Or Not 300 Oodles,unique,p3
0,MONDAY 12/1 Daily Break P1 Find the differences See Photo P2 Video P3 Natalie Portman  Neuroscience &amp; All of Above http://t.co/pPnPetD9wG,unique,p3
0,@HeLoEnterprises  P3. 1985 #CBCousins,unique,p3
0,THUR 11/20 DAILY BREAK P2 Stay Stylish This Season P3 Share Opinion  Rewards  Register Or Skip 300 OODLES By Midnight http://t.co/5ePD4JtntX,unique,p3
1,RT @ABC: California Girl Injected With Botox Removed From Mom's Custody: http://abcn.ws/lgfk0v,unique,botox
1,"""It's very hard being gay and not being able to afford Botox...it's like being a pornstar and not being able to afford fake boobs"" #Thomas",unique,botox
1,Just saw a Botox for chronic migraine commercial. I helped get that fda approved from being in the original study 10 years ago! #bouttime,unique,botox
1,"""Tan Mom"" Patricia Krentcil Gives Up Tanning... For Botox  http://t.co/ruvT8EUePV",unique,botox
1,@kirstiealley i noticed i developed the same smoking lines.. geez will botox take that out?,unique,botox
1,omg i hate gwen steffani...she cant sing and look at her how much botox has she had??  miranda is all natural.  #teammiranda,unique,botox
1,I thought Kenny Rogers feud would be with a botox sailsman. #knowwhentoholdem,unique,botox
1,Well the world is coming to an end. 8 year old getting Botox. Her mom looks like she needs it more than anyone.,unique,botox
1,#dontgetmestarted about the mother who gave her 8 year old daughter botox,unique,botox
1,So why doesn'tshe get the botox i would if i had her da money.,unique,botox
1,dennys  asu basketball game  pf changs  shopping  scrabble  bake a cake & yet to eat it thanks to 3 hrs of dominos hahahahahah what a day ;),unique,dennys
1,I just checked in at Dennys Restaurant with #mPLUSPlaces Download today!  https://t.co/lIMgKunxMD,unique,dennys
1,Dennys,unique,dennys
1,I just checked in at Dennys Restaurant with #mPLUSPlaces Download today!  https://t.co/lIMgKunxMD,unique,dennys
1,@iamdevloper Lord of the Rings 5: Stopping at Dennys,unique,dennys
1,I just checked in at Dennys Restaurant with #mPLUSPlaces Download today!  https://t.co/wySf00iXhA,unique,dennys
1,The fam at Dennys,unique,dennys
1,I just checked in at Dennys Restaurant with #mPLUSPlaces Download today!  https://t.co/lIMgKunxMD,unique,dennys
1,I just checked in at Dennys Restaurant with #mPLUSPlaces Download today!  https://t.co/wySf00iXhA,unique,dennys
1,#tbt #dennys #baby @jessmaddie  she was so little :),unique,dennys
1,Polaris RZR XP 1000 Up For Grabs... You Have 2 Enter 2 Have a Chance 2 Win #Win #Prize #Giveaway #Free #sweepstakes https://t.co/sbWf4I004z,unique,polaris
0,I went to this wine shop at Polaris   they had this cute wine bottle   cat shaped,unique,polaris
1,Polaris RZR XP 1000 Up For Grabs... You Have 2 Enter 2 Have a Chance 2 Win #Win #Prize #Giveaway #Free #sweepstakes,unique,polaris
1,Polaris Twist Pen Pencil Set  24K Gold Plate  by CraftCrazy4U https://t.co/xdej7rKPZf via @Etsy,unique,polaris
1,I want to win a custom Rockstar Polaris RZR from @terribleherbst! https://t.co/HgBV3Mvp9c,unique,polaris
0,Kermit stands corrected! Best part of life is MACARONS in Polaris coming home from Europe!,unique,polaris
1,Win a Polaris Ranger valued at $16 199 from Whitetail Institute or a weekly $shoppispree at http://t.co/cIXnKKF6nt! http://t.co/Khwtts6f7y,unique,polaris
1,Win a Polaris valued at $16 199 from Whitetail Institute or a weekly $100 shopping spree at http://t.co/GOr5qE0to2! http://t.co/k2JEUsE7Jm,unique,polaris
1,Win a Polaris valued at $16 199 from Whitetail Institute or a weekly $100 shopping spree at http://t.co/GOr5qE0to2! http://t.co/k2JEUsE7Jm,unique,polaris
1,#ThatFaceYouMake when you're in the middle of final pick up in the middle of Polaris Business Class on the 767 trying to find space for all the goddam shit AND THOSE SEVENTEEN THOUSAND FUCKING CORDIAL GLASSES and a very junior flight attendant who has been flying for  10 months comes into your Galley and asks if you have any Macarons left! (WAIT  did he just ask me for a fucking Macaron to eat and I'm busting my fat ass like a Hebrew Slave so we can start breaks because I'm sure your little narrow ass is tired from standing for 3 hours!) THE FUCK HE DID!   (Side Note: I ate every single fucking Macaron on principle!),unique,polaris
0,23. Before Sunrise (1995)  One of my favorite romantic films from the 90s is Richard LinklaterÍs Before Sunrise. The plot is simple  a young man meets a young woman on a train in Europe and asks her to spend the day with him in Vienna before he has to catch his flight the next morning back to the United States  luckily she agrees.  Before Sunrise is a playful representation of young impetuous love. Jesse and Celine  without even learning each others last name grow closer and closer to each other as the night passes. With endless possibilities for the lives ahead of them they continue to question and pry each other on thoughts about love  life  family  religion  and so on. Their night together expresses the hopelessly romantic concept that some couples may just be meant to be.,unique,celine
0,RT @anaperlado: @mishacollins @realDonaldTrump Trump president  brexit  Syria  North Corea  corruption  Celine Dion... How many seals are lƒ,unique,celine
0,Cancer sucks.   Celine Dion's brother dies 2 days after her husband dies,unique,celine
0,@JoyMelinda It may not be the same song  but Celine Dion is Celine Dion.,unique,celine
0,24. Before Sunset (2004)  Almost a decade after the first film Richard Linklater returns to the story of Jesse and Celine (besides their brief appearance in Waking Life). The film takes place nine years after the events in Before Sunrise and luckily the two meet again on the final stop of JesseÍs book tour  pertaining to a novel he wrote based on their original encounter no less  in Paris.  If I had to pick between the two I would go with Before Sunset. The characters have matured and thus so has the expression of their feelings for one another. It's like these characters have become real people  like they have emerged from the fantasy of Sunrise and into the real world. This makes me feel more invested in the future of their relationship and the urgency of their affections for each other to be fulfilled.,unique,celine
0,#nowplaying Celine Dion's because u loved me. In a peaceful mood today :),unique,celine
0,@ItsCelineAScene  We need the last out of tonight's Cubs at Giants game set to Celine A Scene,unique,celine
0,"""@garysheffield5: I've listened to my heart will go on by Celine dion every day for the past 4 months #dontjudgeme"" Lmfao",unique,celine
0,Perhaps Elton John (not Celine Dion  that's for sure). RT Who is your favorite performer at the Colosseum? http://t.co/kH8Fmih0D4,unique,celine
0,Colosseum For Celine https://t.co/zFHQMCFZ3G,unique,celine
1,10/9 to 10/15  savvy shoppers can save $10 dollars when they purchase MasterCard gift cards. #MeijerSave10 https://t.co/t1UwhKEbJW,unique,mastercard
1,Win a $100 MasterCard Shopping Spree https://t.co/anClgPCWy9,unique,mastercard
1,WIN a $50 MasterCard Gift Card https://t.co/UTsEVZNris,unique,mastercard
1,Win a $100 MasterCard Shopping Spree https://t.co/aFDamzVpMO,unique,mastercard
1,How would you like to have a loyalty card that is also a loadable Mastercard  which you can use to purchase... http://t.co/befZVsHPDO,unique,mastercard
1,The Beat: $250 MasterCard Prepaid Gift Card Sweepstakes: https://t.co/AKVsM1Dh6v,unique,mastercard
1,Win a $100 MasterCard Shopping Spree http://t.co/uMJ9JDGvYm,unique,mastercard
1,Win a $200 MasterCard Shopping Spree http://t.co/RFr6b6hil2,unique,mastercard
1,WIN a $50 MasterCard Gift Card https://t.co/3rmEkwt8o6,unique,mastercard
1,RT @SocialBflyMag: Today is #GroundhogDay! Find the hidden GC! Win $50 MasterCard! Follow  Fav &amp; RT to win! https://t.co/CGfIdlZ2pk,unique,mastercard
1,"RT @GQMagazine: CONTEST: RT this tweet or tweet this phrase to win free GQ swag: ""@GQMagazine is my #StyleBible!"" Rules/info here: http: ...",unique,gq
1,Just signed up to win a @Sonos system from @Digg  @LoremIpsum_wtf  @Vulture  @GQ  &amp; @Gothamist https://t.co/TvF5WGnLh3,unique,gq
1,@michaeljkimpan @TonyCampolo Thx for clarifying. Im not southern  no gun  no flag  dont own a TV or read GQ. But I fall right of center...,unique,gq
1,Should be 'enhanced' paranoid lunatic: Steve Bannon's Loss of Power Is Turning Him into a Paranoid Lunatic | GQ https://t.co/LXJbWyKoxP,unique,gq
1,He's back!!! Dave Chappelle at GQ Magazine #ManOfTheYear Awards  where he was an honoree. ____ http://t.co/jIfBjlCo4U,unique,gq
1,Colin Firth Leading Man: Cover &amp; Speech GQ Awards - http://t.co/CH0ZtU4aX9 (UK) http://t.co/mI8EyI9ggB,unique,gq
1,My blooper photos from my GQ magazine photo shoot lol,unique,gq
1,VIDEO/ARTICLE: In January issue of GQ  Robertson says homosexuality is a sin and puts it in the same category as bestiality and promiscuity. I'm not a fan of their show and even less a fan of people who claim to be so-called Christians  yet believe it's OK Demonize a group of God's Children. I commend A&E for taking quick action to send a message that spewing bigotry is NOT OK. RELATED,unique,gq
1,Bill Cosby and Jared Fogle are terrible people  but not quite as bad as Democratic presidential candidate Hillary Clinton  according to GQ magazine.,unique,gq
1,Steve Bannon  Donald Trump's Closest Adviser  Just Wants to See the World Burn | GQ https://t.co/RpuPTUZ6zx,unique,gq
0,my poor ruby marie walthall went to vet to be spayed yesterday came home looking like a flower girl poor girl things bigger then she is!!! least she went with her sissy reeses  who was spayed also!!! :-),unique,reeses
1,It may be a #coincidence that It Works is having #BOGO fat fighters right after Reeses introduced this.... But I'm still SUPER grateful!!!! ______,unique,reeses
1,@Reeses Sponsoring this #ReesesSeniorBowl and providing the uniforms makes it look like @Browns Intersquad Scrimmage,unique,reeses
1,Easiest fudge ever! can be gluten free if you use pure vanilla and gluten free peanut butter..add baking size reeses pieces for a special treat..,unique,reeses
1,Gave the twins Reeses Puffs cereal as a snack after lunch. Now my whole living room smells like peanut butter &amp; chocolate. #notcomplaining,unique,reeses
1,Check out this Reeses Bottom Cheesecake recipe! It's made with delicious @PerdueChicken! #promotion - http://t.co/zlVSbLtWGW,unique,reeses
1,I just answered the question below with the following response: 'My guilty pleasure snack when I want something sweet is Reeses PB Cups  and I want them worse when the eggs are out in Easter.  My other guilty pleasure is hot buttery popcorn. The more butter  the better  especially in the theater. Good tbing I dont get to the movies much I suppose.  My healthier options are any type of fruit. I love fruit and would eat it all day long.',unique,reeses
1,Biggest Reeses cup ever. I'm about to dive innnnn,unique,reeses
1,@oliviabermann mine have reeses in the middle :P,unique,reeses
1,Oreo is committing highway robbery with these little ass packs of limited edition flavors. ..____ #oreos #smores #reeses,unique,reeses
